id,lodge_name_raw,lodge_name_clean,language_primary,confidence_language,ontology_primary,ontology_secondary,confidence_ontology,theme_primary,theme_secondary,confidence_theme,flags,created_at
8558,Hall Cross Lodge,Hall Cross Lodge,English,0.75,OBJ_EMB,OBJ_STR,0.7,Symbolic / Esoteric,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8556,St. Patrick's Lodge,St. Patrick's Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8555,Knotty Ash Lodge,Knotty Ash Lodge,English,0.75,LOC_CTY,NAT_BOT,0.86,Geographic / Civic,Nature,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8553,Bittern Lodge,Bittern Lodge,English,0.75,NAT_ANI,,0.8,Nature,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8554,Wayfarers Lodge,Wayfarers Lodge,English,0.75,GRP_JOB,GRP_INT,0.86,Professional / Trade,Clubs / Association,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8552,Colville Smith Lodge,Colville Smith Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8551,Bishop's Hall Lodge,Bishop's Hall Lodge,English,0.9,PRS_REL,OBJ_STR,0.9,Religious,Symbolic / Esoteric,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8550,Lodge Uno Corde,Lodge Uno Corde,Latin,0.75,ABS_FRAT,ABS_LAT,0.8,Masonic / Administrative,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8549,Old Tauntonian Lodge,Old Tauntonian Lodge,English,0.9,GRP_EDU,,0.82,Educational / Institutional,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8547,Cantuarian Lodge,Cantuarian Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8548,Old Symondian Lodge,Old Symondian Lodge,English,0.9,GRP_EDU,,0.82,Educational / Institutional,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8546,Centre Lodge of Amity,Centre Lodge of Amity,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8545,Hereditary Lodge,Hereditary Lodge,English,0.75,ABS_FRAT,,0.8,Masonic / Administrative,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8544,Old Hamptonian Lodge,Old Hamptonian Lodge,English,0.9,GRP_EDU,,0.82,Educational / Institutional,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8543,Swinford Lodge,Swinford Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8542,Samaritan Lodge,Samaritan Lodge,English,0.75,PRS_REL,,0.9,Religious,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8541,Composite Lodge,Composite Lodge,English,0.75,OBJ_STR,,0.7,Symbolic / Esoteric,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8540,Three Countries Lodge,Three Countries Lodge,English,0.75,ABS_PHI,LOC_REG,0.8,Virtue / Moral Ideal,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8539,Sit Perpetuum Lodge,Sit Perpetuum Lodge,Latin,0.75,ABS_LAT,ABS_VRT,0.8,Virtue / Moral Ideal,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8538,Uxacona Lodge,Uxacona Lodge,Unknown,0.75,UNK_,,0.8,Unknown,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8537,Carfax Lodge,Carfax Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8536,Morden Lodge,Morden Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8535,Old Stortfordian Lodge,Old Stortfordian Lodge,English,0.9,GRP_EDU,,0.82,Educational / Institutional,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8534,St. George's Lodge,St. George's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8533,King David Lodge,King David Lodge,English,0.75,PRS_ROY,PRS_REL,0.88,Religious,Royal / Aristocratic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8532,Pyramid Lodge,Pyramid Lodge,English,0.75,OBJ_STR,,0.7,Symbolic / Esoteric,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8531,Berrymead Lodge,Berrymead Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8529,Stronde Lodge,Stronde Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8530,Vishvanath Lodge,Vishvanath Lodge,Sanskrit,0.75,PRS_MYTH,,0.8,Mythological / Classical,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8527,Ormerod Lodge,Ormerod Lodge,English,0.75,PRS_HIS,,0.8,Professional / Trade,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8528,Stoneycroft Lodge,Stoneycroft Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8526,Aldwyn Lodge,Aldwyn Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8525,Belgrave Lodge,Belgrave Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8524,Haven Lodge,Haven Lodge,English,0.75,ABS_VRT,OBJ_STR,0.85,Virtue / Moral Ideal,Symbolic / Esoteric,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8523,Culminatum Lodge,Culminatum Lodge,Latin,0.75,ABS_LAT,,0.8,Symbolic / Esoteric,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8522,Porta Episcopi Lodge,Porta Episcopi Lodge,Latin,0.9,LOC_REL,PRS_REL,0.8,Religious,,0.8,DICT_MATCH|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8521,Beaux Arts Lodge,Beaux Arts Lodge,English,0.75,ABS_PHI,,0.8,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8520,Royal Chase Forest Lodge,Royal Chase Forest Lodge,English,0.9,PRS_ROY,NAT_GEO,0.88,Royal / Aristocratic,Nature,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8519,Royal Forest Lodge,Royal Forest Lodge,English,0.9,PRS_ROY,NAT_GEO,0.88,Royal / Aristocratic,Nature,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8518,Simplicitas Lodge,Simplicitas Lodge,Latin,0.75,ABS_VRT,,0.8,Virtue / Moral Ideal,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8517,Coronation Lodge,Coronation Lodge,English,0.75,ABS_TMP,,0.83,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8516,Sandylands Lodge,Sandylands Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8515,Kelsey Park Lodge,Kelsey Park Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8514,Danson Park Lodge,Danson Park Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8513,Stoneleigh Coronation Lodge,Stoneleigh Coronation Lodge,English,0.75,ABS_TMP,LOC_CTY,0.83,Virtue / Moral Ideal,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8512,Tewington Lodge,Tewington Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8511,Mid-Cheshire Lodge,Mid-Cheshire Lodge,English,0.75,LOC_CTY,LOC_REG,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8510,Lodge of Kindness,Lodge of Kindness,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8508,Old Northamptonian Lodge,Old Northamptonian Lodge,English,0.9,GRP_EDU,,0.82,Educational / Institutional,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8509,Berrylands Lodge,Berrylands Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8507,Utilitas Lodge,Utilitas Lodge,Latin,0.75,ABS_VRT,,0.8,Virtue / Moral Ideal,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8506,Grovelands Lodge,Grovelands Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8505,Lodge of St. George,Lodge of St. George,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8504,Charterhouse Lodge,Charterhouse Lodge,English,0.75,GRP_EDU,,0.82,Educational / Institutional,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8503,Spring Park Lodge,Spring Park Lodge,English,0.75,LOC_CTY,NAT_GEO,0.86,Geographic / Civic,Nature,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8502,West Croydon Lodge,West Croydon Lodge,English,0.9,LOC_CTY,,0.86,Geographic / Civic,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8501,Manor of Worcesters Lodge,Manor of Worcesters Lodge,English,0.9,ABS_VRT,LOC_BDG,0.85,Virtue / Moral Ideal,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8500,Lodge of Veneration,Lodge of Veneration,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8499,Lodge of Chivalry,Lodge of Chivalry,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8498,Yoden Lodge,Yoden Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8496,Old Oundelian Lodge,Old Oundelian Lodge,English,0.9,GRP_EDU,,0.82,Educational / Institutional,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8497,University of Manchester Lodge,University of Manchester Lodge,English,0.9,LOC_CTY,GRP_EDU,0.86,Educational / Institutional,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8494,Coronation Lodge,Coronation Lodge,English,0.75,ABS_TMP,,0.83,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8495,Borough Lodge,Borough Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8493,Fraternity Lodge,Fraternity Lodge,English,0.75,ABS_FRAT,,0.8,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8492,Castell Crogen Lodge,Castell Crogen Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8491,Acorn and Rose Lodge,Acorn and Rose Lodge,English,0.9,NAT_BOT,,0.75,Nature,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8490,Brixton Coronation Lodge,Brixton Coronation Lodge,English,0.75,ABS_TMP,LOC_CTY,0.83,Virtue / Moral Ideal,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8488,West Twyford Coronation Lodge,West Twyford Coronation Lodge,English,0.9,ABS_TMP,LOC_CTY,0.83,Virtue / Moral Ideal,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8489,Holborn Bars Lodge,Holborn Bars Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8487,Lloyd's Lodge,Lloyd's Lodge,English,0.9,GRP_INT,LOC_CTY,0.8,Professional / Trade,,0.8,DICT_MATCH|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8485,Caducean Lodge,Caducean Lodge,English,0.75,OBJ_MYTH,ABS_FRAT,0.8,Symbolic / Esoteric,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8486,Woxendon Lodge,Woxendon Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8484,Othello Lodge,Othello Lodge,English,0.75,PRS_FIC,,0.8,Mythological / Classical,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8483,Springs Lodge,Springs Lodge,English,0.75,NAT_GEO,,0.75,Nature,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8482,Coronation Lodge,Coronation Lodge,English,0.75,ABS_TMP,,0.83,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8481,Harewood Lodge,Harewood Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8480,Technical Lodge,Technical Lodge,English,0.75,GRP_INT,,0.88,Clubs / Association,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8479,Wythall Lodge,Wythall Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8478,Lodge of Welcome,Lodge of Welcome,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8477,Fenchurch Lodge,Fenchurch Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8476,Old Dunstonian Lodge,Old Dunstonian Lodge,English,0.9,GRP_EDU,,0.82,Educational / Institutional,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8475,Accession Lodge,Accession Lodge,English,0.75,ABS_TMP,,0.83,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8474,Tudor Rose Lodge,Tudor Rose Lodge,English,0.75,PRS_ROY,NAT_BOT,0.88,Royal / Aristocratic,Nature,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8473,Formby Lodge,Formby Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8472,Arthurian Lodge,Arthurian Lodge,English,0.75,PRS_MYTH,,0.8,Mythological / Classical,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8471,De Sala Lodge,De Sala Lodge,Spanish,0.9,LOC_BDG,,0.8,Geographic / Civic,,0.8,DICT_MATCH|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8470,Norbury Lodge,Norbury Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8469,Parsifal Lodge,Parsifal Lodge,German,0.75,PRS_MYTH,,0.8,Mythological / Classical,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8468,St. Ninian Lodge,St. Ninian Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8467,Pedestal Lodge,Pedestal Lodge,English,0.75,OBJ_STR,ABS_VRT,0.8,Symbolic / Esoteric,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8466,Tsantsabane Lodge,Tsantsabane Lodge,Setswana,0.75,NAT_GEO,LOC_CTY,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8465,Trinity Lodge,Trinity Lodge,English,0.75,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8464,Lodge of Security,Lodge of Security,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8463,Lodge of Comity,Lodge of Comity,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8461,Old Dovorian Lodge,Old Dovorian Lodge,English,0.9,GRP_EDU,,0.82,Educational / Institutional,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00
8462,Cornucopia Lodge,Cornucopia Lodge,English,0.75,OBJ_EMB,,0.7,Symbolic / Esoteric,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8460,Paviors Lodge,Paviors Lodge,English,0.75,GRP_JOB,GRP_MAS,0.8,Professional / Trade,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00
8459,Woodthorpe Lodge,Woodthorpe Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8458,Garston Lodge,Garston Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:05+00:00
8457,Empangeni Lodge,Empangeni Lodge,Zulu,0.75,LOC_CTY,NAT_GEO,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:06+00:00
8456,Andrew Marvell Lodge,Andrew Marvell Lodge,English,0.75,PRS_REL,,0.9,Religious,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:06+00:00
8455,Magnum Opus Lodge,Magnum Opus Lodge,Latin,0.9,ABS_LAT,,0.72,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:06+00:00
8454,Deltaic Lodge,Deltaic Lodge,English,0.75,NAT_GEO,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:06+00:00
8453,Basketmakers Lodge,Basketmakers Lodge,English,0.75,GRP_JOB,,0.8,Professional / Trade,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:06+00:00
8452,Mount Kenya Lodge,Mount Kenya Lodge,English,0.9,LOC_REG,NAT_GEO,0.84,Geographic / Civic,Nature,0.85,DICT_MATCH,2026-03-12T12:23:06+00:00
8451,Pegasus Lodge,Pegasus Lodge,Latin,0.9,NAT_AST,ABS_LAT,0.75,Virtue / Moral Ideal,Nature,0.85,DICT_MATCH,2026-03-12T12:23:06+00:00
8450,Yale Lodge,Yale Lodge,English,0.75,GRP_EDU,LOC_CTY,0.8,Educational / Institutional,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:06+00:00
8449,Halesowen Lodge,Halesowen Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:06+00:00
8448,Hanworth Park Lodge,Hanworth Park Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:06+00:00
8447,Oldham Mitre Lodge,Oldham Mitre Lodge,English,0.75,OBJ_EMB,LOC_CTY,0.7,Geographic / Civic,Symbolic / Esoteric,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:06+00:00
8446,Old Palmerians Lodge,Old Palmerians Lodge,English,0.9,GRP_EDU,,0.82,Educational / Institutional,,0.85,DICT_MATCH,2026-03-12T12:23:06+00:00
8445,Elvet Lodge,Elvet Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:06+00:00
8444,Truro School Lodge,Truro School Lodge,English,0.75,LOC_CTY,GRP_EDU,0.86,Educational / Institutional,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:06+00:00
8443,Nautical Services Lodge,Nautical Services Lodge,English,0.75,GRP_MIL,,0.9,Military / Service,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:06+00:00
8442,University of Birmingham Lodge,University of Birmingham Lodge,English,0.9,LOC_CTY,GRP_EDU,0.86,Educational / Institutional,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:06+00:00
8441,St. Crispin Lodge,St. Crispin Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:06+00:00
8440,Arts and Sciences Lodge,Arts and Sciences Lodge,English,0.9,GRP_INT,ABS_PHI,0.88,Virtue / Moral Ideal,Clubs / Association,0.85,DICT_MATCH,2026-03-12T12:23:06+00:00
8439,Lodge of Reunion and Fellowship,Lodge of Reunion and Fellowship,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:06+00:00
8438,Braunton Lodge,Braunton Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:06+00:00
8437,Streatham Vale Lodge,Streatham Vale Lodge,English,0.75,LOC_CTY,NAT_GEO,0.86,Geographic / Civic,Nature,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:06+00:00
8436,Semper Sursum Lodge,Semper Sursum Lodge,Latin,0.9,ABS_LAT,,0.72,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:06+00:00
8435,Loxford Lodge,Loxford Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:06+00:00
8434,Elleray Park Lodge,Elleray Park Lodge,English,0.75,LOC_BDG,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:06+00:00
8433,Bancroftian Lodge,Bancroftian Lodge,English,0.75,PRS_HIS,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:06+00:00
8432,Lodge of Reunion,Lodge of Reunion,English,0.9,ABS_FRAT,,0.8,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:06+00:00
8431,Clare Avon Lodge,Clare Avon Lodge,English,0.75,LOC_CTY,NAT_GEO,0.86,Geographic / Civic,Nature,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:06+00:00
8430,Grange Lodge,Grange Lodge,English,0.75,OBJ_STR,LOC_CTY,0.7,Geographic / Civic,Symbolic / Esoteric,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:06+00:00
8429,Father Thames Lodge,Father Thames Lodge,English,0.75,NAT_GEO,,0.75,Nature,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:06+00:00
8428,Lamorbey Lodge,Lamorbey Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:06+00:00
8426,Lodge of Benevolence,Lodge of Benevolence,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:06+00:00
8427,Durolitum Lodge,Durolitum Lodge,Latin,0.75,LOC_REG,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:06+00:00
8425,Coulsdon Lodge of Perseverance,Coulsdon Lodge of Perseverance,English,0.9,ABS_VRT,LOC_CTY,0.85,Virtue / Moral Ideal,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:06+00:00
8424,Shire Lodge,Shire Lodge,English,0.9,LOC_CTY,,0.86,Geographic / Civic,,0.85,DICT_MATCH,2026-03-12T12:23:06+00:00
8423,Imperial Lodge,Imperial Lodge,English,0.75,GRP_NAT,,0.82,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:06+00:00
8422,Quarries Lodge,Quarries Lodge,English,0.75,GRP_JOB,LOC_BDG,0.8,Professional / Trade,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:06+00:00
8421,Cyngesburie Lodge,Cyngesburie Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:06+00:00
8419,Cravenstoke Lodge,Cravenstoke Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:06+00:00
8420,City of London Rifles Lodge,City of London Rifles Lodge,English,0.9,LOC_CTY,LOC_REG,0.86,Geographic / Civic,,0.85,DICT_MATCH,2026-03-12T12:23:06+00:00
8418,Steynsrust Lodge,Steynsrust Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:06+00:00
